step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
235,0,,0.000,0,0,-0.006370,0.693025,0.233736,1.613113,0.047751,0.806006,-0.001808,0.671438,0.223168,1.610773,0.049558,0.737684,-0.001808,0.671438,0.223168,1.610773,0.049558,0.737684,-0.001808,0.671438,0.223168,1.610773,0.049558,0.737684,-0.057549,21.372543,7.103661,51.272507,1.577499,43.393196,,,,,,,1951,2308,2135,2590,2079,2553,,0,,,,0.05,,0.01,0.27,0.65,1.73
236,0,,0.000,0,0,-0.006310,0.693041,0.233769,1.613078,0.047782,0.785970,-0.001687,0.671295,0.223069,1.610852,0.049548,0.708348,-0.001687,0.671295,0.223069,1.610852,0.049548,0.708348,-0.001687,0.671295,0.223069,1.610852,0.049548,0.708348,-0.053696,21.367981,7.100510,51.275009,1.577164,41.667511,,,,,,,1952,2308,2135,2590,2079,2528,,0,,,,0.05,,0.01,0.27,0.67,1.72
237,0,,0.000,0,0,-0.006253,0.693055,0.233799,1.613046,0.047810,0.764245,-0.001570,0.671149,0.222965,1.610954,0.049538,0.676487,-0.001570,0.671149,0.222965,1.610954,0.049538,0.676487,-0.001570,0.671149,0.222965,1.610954,0.049538,0.676487,-0.049988,21.363319,7.097206,51.278259,1.576843,39.793339,,,,,,,1952,2308,2135,2590,2079,2501,,0,,,,0.10,,0.01,0.31,0.73,2.25
238,0,,0.000,0,0,-0.006189,0.693067,0.233829,1.613014,0.047840,0.737914,-0.001518,0.671020,0.222838,1.611014,0.049528,0.642504,-0.001518,0.671020,0.222838,1.611014,0.049528,0.642504,-0.001518,0.671020,0.222838,1.611014,0.049528,0.642504,-0.048325,21.359238,7.093155,51.280182,1.576530,37.794334,,,,,,,1952,2308,2135,2590,2079,2471,,0,,,,0.06,,0.01,0.28,0.67,1.77
239,0,,0.000,0,0,-0.006125,0.693077,0.233856,1.612984,0.047868,0.708890,-0.001514,0.670880,0.222722,1.611065,0.049521,0.606827,-0.001514,0.670880,0.222722,1.611065,0.049521,0.606827,-0.001514,0.670880,0.222722,1.611065,0.049521,0.606827,-0.048195,21.354759,7.089470,51.281769,1.576317,35.695683,,,,,,,1952,2308,2135,2590,2079,2441,,0,,,,0.05,,0.01,0.27,0.64,1.69
240,0,,0.000,0,0,-0.006067,0.693085,0.233879,1.612958,0.047895,0.679361,-0.001510,0.670697,0.222649,1.611155,0.049519,0.569885,-0.001510,0.670697,0.222649,1.611155,0.049519,0.569885,-0.001511,0.670697,0.222649,1.611155,0.049519,0.569885,-0.048080,21.348953,7.087135,51.284653,1.576233,33.522675,,,,,,,1952,2307,2135,2590,2079,2409,,0,,,,0.05,,0.01,0.26,0.65,1.69
241,0,,0.000,0,0,-0.006008,0.693090,0.233902,1.612932,0.047923,0.645583,-0.001493,0.670475,0.222626,1.611275,0.049519,0.532119,-0.001493,0.670475,0.222626,1.611275,0.049519,0.532119,-0.001493,0.670475,0.222626,1.611275,0.049519,0.532119,-0.047539,21.341881,7.086411,51.288483,1.576248,31.301121,,,,,,,1952,2307,2135,2590,2079,2376,,0,,,,0.05,,0.01,0.24,0.70,1.72
242,0,,0.000,0,0,-0.005949,0.693093,0.233925,1.612908,0.047950,0.610213,-0.001496,0.670237,0.222643,1.611367,0.049521,0.493999,-0.001496,0.670237,0.222643,1.611367,0.049521,0.493999,-0.001496,0.670237,0.222643,1.611367,0.049521,0.493999,-0.047630,21.334290,7.086929,51.291412,1.576302,29.058779,,,,,,,1952,2307,2135,2590,2079,2344,,0,,,,0.05,,0.01,0.25,0.69,1.71
243,0,,0.000,0,0,-0.005894,0.693092,0.233945,1.612887,0.047975,0.575820,-0.001541,0.669977,0.222718,1.611435,0.049524,0.456034,-0.001541,0.669977,0.222718,1.611435,0.049524,0.456034,-0.001541,0.669977,0.222718,1.611435,0.049524,0.456034,-0.049057,21.326027,7.089325,51.293564,1.576401,26.825518,,,,,,,1952,2307,2135,2590,2079,2311,,0,,,,0.05,,0.01,0.24,0.67,1.70
244,0,,0.000,0,0,-0.005836,0.693088,0.233968,1.612867,0.048001,0.538115,-0.001620,0.669708,0.222842,1.611462,0.049528,0.418757,-0.001620,0.669708,0.222842,1.611462,0.049528,0.418757,-0.001620,0.669708,0.222842,1.611462,0.049528,0.418757,-0.051559,21.317482,7.093277,51.294418,1.576523,24.632793,,,,,,,1952,2307,2135,2590,2079,2279,,0,,,,0.07,,0.01,0.25,0.69,1.75
245,0,,0.000,0,0,-0.005781,0.693080,0.233992,1.612847,0.048028,0.500201,-0.001657,0.669441,0.222987,1.611454,0.049530,0.382689,-0.001657,0.669441,0.222987,1.611454,0.049530,0.382689,-0.001657,0.669441,0.222987,1.611454,0.049530,0.382689,-0.052734,21.308983,7.097916,51.294159,1.576591,22.511101,,,,,,,1952,2307,2135,2590,2079,2248,,0,,,,0.05,,0.01,0.26,0.72,1.89
246,0,,0.000,0,0,-0.005730,0.693069,0.234017,1.612829,0.048052,0.464750,-0.001656,0.669185,0.223148,1.611435,0.049529,0.348305,-0.001656,0.669185,0.223148,1.611435,0.049529,0.348305,-0.001656,0.669185,0.223148,1.611435,0.049529,0.348305,-0.052711,21.300819,7.103012,51.293564,1.576569,20.488516,,,,,,,1952,2307,2135,2590,2079,2218,,0,,,,0.05,,0.01,0.26,0.70,1.91
247,0,,0.000,0,0,-0.005677,0.693054,0.234045,1.612810,0.048077,0.427420,-0.001671,0.668972,0.223324,1.611395,0.049526,0.316038,-0.001671,0.668972,0.223324,1.611395,0.049526,0.316038,-0.001671,0.668972,0.223324,1.611395,0.049526,0.316038,-0.053200,21.294037,7.108620,51.292297,1.576469,18.590483,,,,,,,1952,2307,2135,2590,2079,2190,,0,,,,0.05,,0.01,0.27,0.66,1.75
248,0,,0.000,0,0,-0.005625,0.693037,0.234076,1.612791,0.048102,0.391391,-0.001740,0.668854,0.223505,1.611291,0.049523,0.286247,-0.001740,0.668854,0.223505,1.611291,0.049523,0.286247,-0.001740,0.668854,0.223505,1.611291,0.049523,0.286247,-0.055374,21.290276,7.114388,51.288986,1.576378,16.838060,,,,,,,1951,2307,2135,2590,2079,2165,,0,,,,0.05,,0.01,0.24,0.64,1.71
249,0,,0.000,0,0,-0.005577,0.693018,0.234106,1.612771,0.048124,0.359060,-0.001830,0.668866,0.223687,1.611095,0.049521,0.259196,-0.001830,0.668866,0.223687,1.611095,0.049521,0.259196,-0.001830,0.668866,0.223687,1.611095,0.049521,0.259196,-0.058250,21.290672,7.120171,51.282745,1.576294,15.246837,,,,,,,1951,2307,2136,2590,2079,2142,,0,,,,0.05,,0.01,0.25,0.67,1.74
250,0,,0.000,0,0,-0.005527,0.692999,0.234141,1.612748,0.048148,0.326454,-0.001920,0.669013,0.223877,1.610822,0.049522,0.235090,-0.001920,0.669013,0.223877,1.610822,0.049522,0.235090,-0.001920,0.669013,0.223877,1.610822,0.049522,0.235090,-0.061127,21.295334,7.126221,51.274048,1.576324,13.828826,,,,,,,1951,2307,2136,2590,2079,2121,,0,,,,0.05,,0.01,0.24,0.65,1.72
251,0,,0.000,0,0,-0.005480,0.692981,0.234179,1.612721,0.048172,0.296357,-0.001993,0.669287,0.224068,1.610483,0.049529,0.214109,-0.001993,0.669287,0.224068,1.610483,0.049529,0.214109,-0.001993,0.669287,0.224068,1.610483,0.049529,0.214109,-0.063438,21.304085,7.132301,51.263275,1.576553,12.594652,,,,,,,1951,2307,2136,2590,2079,2103,,0,,,,0.05,,0.01,0.24,0.65,1.69
252,0,,0.000,0,0,-0.005437,0.692968,0.234217,1.612691,0.048193,0.270563,-0.002058,0.669667,0.224246,1.610106,0.049542,0.196419,-0.002058,0.669667,0.224246,1.610106,0.049542,0.196419,-0.002059,0.669667,0.224246,1.610106,0.049542,0.196419,-0.065521,21.316170,7.137970,51.251266,1.576981,11.554066,,,,,,,1951,2307,2136,2590,2079,2088,,0,,,,0.05,,0.01,0.24,0.75,1.79
253,0,,0.000,0,0,-0.005394,0.692959,0.234259,1.612653,0.048216,0.245855,-0.002121,0.670112,0.224402,1.609724,0.049561,0.182122,-0.002121,0.670112,0.224402,1.609724,0.049561,0.182122,-0.002121,0.670112,0.224402,1.609724,0.049561,0.182122,-0.067513,21.330322,7.142929,51.239105,1.577583,10.713074,,,,,,,1951,2307,2136,2589,2079,2075,,0,,,,0.06,,0.01,0.26,0.64,1.74
254,0,,0.000,0,0,-0.005351,0.692956,0.234303,1.612610,0.048239,0.224368,-0.002166,0.670569,0.224528,1.609377,0.049582,0.171211,-0.002166,0.670569,0.224528,1.609377,0.049582,0.171211,-0.002166,0.670569,0.224528,1.609377,0.049582,0.171211,-0.068939,21.344879,7.146957,51.228043,1.578232,10.071206,,,,,,,1951,2307,2136,2589,2079,2066,,0,,,,0.05,,0.03,0.25,0.65,1.81
255,0,,0.000,0,0,-0.005312,0.692959,0.234347,1.612564,0.048261,0.207202,-0.002178,0.670985,0.224628,1.609105,0.049603,0.163520,-0.002178,0.670985,0.224628,1.609105,0.049603,0.163520,-0.002178,0.670985,0.224628,1.609105,0.049603,0.163520,-0.069344,21.358131,7.150139,51.219421,1.578926,9.618818,,,,,,,1951,2308,2136,2589,2079,2059,,0,,,,0.05,,0.01,0.29,0.70,2.81
256,0,,0.000,0,0,-0.004389,0.692495,0.234344,1.612524,0.048284,0.203873,-0.002193,0.671334,0.224712,1.608928,0.049624,0.158710,-0.002193,0.671334,0.224712,1.608928,0.049624,0.158710,-0.002192,0.671334,0.224712,1.608928,0.049624,0.158710,-0.069794,21.369232,7.152809,51.213760,1.579597,9.335905,,,,,,,1951,2308,2136,2589,2079,2055,,0,,,,0.05,,0.01,0.25,0.89,2.30
257,0,,0.000,0,0,-0.004425,0.692483,0.234370,1.612414,0.048307,0.205632,-0.002242,0.671604,0.224801,1.608847,0.049642,0.156267,-0.002242,0.671604,0.224801,1.608847,0.049642,0.156267,-0.002242,0.671604,0.224801,1.608847,0.049642,0.156267,-0.071358,21.377815,7.155624,51.211197,1.580170,9.192199,,,,,,,1951,2308,2136,2589,2079,2053,,0,,,,0.05,,0.01,0.24,0.71,1.77
258,0,,0.000,0,0,-0.004438,0.692502,0.234407,1.612311,0.048328,0.206032,-0.002313,0.671795,0.224900,1.608845,0.049659,0.155505,-0.002313,0.671795,0.224900,1.608845,0.049659,0.155505,-0.002313,0.671795,0.224900,1.608845,0.049659,0.155505,-0.073624,21.383896,7.158791,51.211136,1.580681,9.147358,,,,,,,1951,2308,2136,2589,2079,2052,,0,,,,0.05,,0.01,0.24,0.65,1.77
259,0,,0.000,0,0,-0.004431,0.692527,0.234451,1.612250,0.048351,0.206108,-0.002379,0.671891,0.225013,1.608928,0.049674,0.155616,-0.002379,0.671891,0.225013,1.608928,0.049674,0.155616,-0.002379,0.671891,0.225013,1.608928,0.049674,0.155616,-0.075722,21.386948,7.162369,51.213776,1.581154,9.153864,,,,,,,1951,2308,2136,2589,2079,2052,,0,,,,0.05,,0.01,0.36,0.71,1.96
260,0,,0.000,0,0,-0.004419,0.692551,0.234496,1.612194,0.048374,0.206122,-0.002390,0.671861,0.225154,1.609128,0.049687,0.155744,-0.002390,0.671861,0.225154,1.609128,0.049687,0.155744,-0.002390,0.671861,0.225154,1.609128,0.049687,0.155744,-0.076080,21.385994,7.166878,51.220123,1.581596,9.161395,,,,,,,1951,2308,2136,2589,2079,2053,,0,,,,0.06,,0.01,0.32,0.63,1.86
261,0,,0.000,0,0,-0.004407,0.692570,0.234538,1.612145,0.048395,0.206124,-0.002398,0.671729,0.225306,1.609391,0.049696,0.155068,-0.002398,0.671729,0.225306,1.609391,0.049696,0.155068,-0.002398,0.671729,0.225306,1.609391,0.049696,0.155068,-0.076324,21.381783,7.171700,51.228516,1.581871,9.121662,,,,,,,1951,2308,2136,2589,2079,2052,,0,,,,0.05,,0.01,0.25,0.63,1.77
262,0,,0.000,0,0,-0.004394,0.692587,0.234583,1.612099,0.048418,0.206117,-0.002470,0.671543,0.225423,1.609644,0.049699,0.152875,-0.002470,0.671543,0.225423,1.609644,0.049699,0.152875,-0.002470,0.671543,0.225423,1.609644,0.049699,0.152875,-0.078613,21.375885,7.175423,51.236572,1.581970,8.992665,,,,,,,1951,2308,2136,2589,2079,2050,,0,,,,0.05,,0.01,0.25,0.63,1.79
263,0,,0.000,0,0,-0.004380,0.692600,0.234627,1.612057,0.048440,0.206099,-0.002636,0.671313,0.225502,1.609911,0.049698,0.148654,-0.002636,0.671313,0.225502,1.609911,0.049698,0.148654,-0.002636,0.671313,0.225502,1.609911,0.049698,0.148654,-0.083916,21.368561,7.177963,51.245071,1.581932,8.744350,,,,,,,1951,2308,2136,2589,2079,2046,,0,,,,0.06,,0.01,0.31,0.66,1.79
264,0,,0.000,0,0,-0.004366,0.692607,0.234669,1.612024,0.048460,0.206068,-0.002850,0.671027,0.225576,1.610271,0.049695,0.142148,-0.002850,0.671027,0.225576,1.610271,0.049695,0.142148,-0.002850,0.671027,0.225576,1.610271,0.049695,0.142148,-0.090706,21.359467,7.180321,51.256516,1.581848,8.361655,,,,,,,1951,2308,2136,2590,2079,2041,,0,,,,0.06,,0.01,0.24,0.62,1.69
265,0,,0.000,0,0,-0.004351,0.692610,0.234713,1.611995,0.048482,0.206022,-0.003067,0.670734,0.225610,1.610677,0.049693,0.133357,-0.003067,0.670734,0.225610,1.610677,0.049693,0.133357,-0.003067,0.670734,0.225610,1.610677,0.049693,0.133357,-0.097633,21.350136,7.181404,51.269455,1.581779,7.844514,,,,,,,1951,2307,2136,2590,2079,2033,,0,,,,0.05,,0.01,0.27,0.64,1.88
266,0,,0.000,0,0,-0.004342,0.692606,0.234755,1.611972,0.048503,0.205997,-0.003263,0.670515,0.225525,1.611005,0.049695,0.122491,-0.003263,0.670515,0.225525,1.611005,0.049695,0.122491,-0.003263,0.670515,0.225525,1.611005,0.049695,0.122491,-0.103874,21.343163,7.178688,51.279877,1.581833,7.205338,,,,,,,1951,2307,2136,2590,2079,2024,,0,,,,0.05,,0.01,0.27,0.62,1.68
267,0,,0.000,0,0,-0.004335,0.692600,0.234793,1.611955,0.048523,0.205982,-0.003418,0.670384,0.225327,1.611265,0.049703,0.109932,-0.003418,0.670384,0.225327,1.611265,0.049703,0.109932,-0.003418,0.670384,0.225327,1.611265,0.049703,0.109932,-0.108803,21.338997,7.172379,51.288177,1.582100,6.466600,,,,,,,1951,2307,2136,2590,2079,2013,,0,,,,0.05,,0.01,0.31,0.64,1.76
268,0,,0.000,0,0,-0.004329,0.692589,0.234829,1.611943,0.048543,0.205970,-0.003522,0.670323,0.225056,1.611520,0.049717,0.096215,-0.003522,0.670323,0.225056,1.611520,0.049717,0.096215,-0.003522,0.670323,0.225056,1.611520,0.049717,0.096215,-0.112114,21.337044,7.163750,51.296265,1.582550,5.659702,,,,,,,1951,2307,2136,2590,2079,2001,,0,,,,0.05,,0.01,0.24,0.65,1.74
269,0,,0.000,0,0,-0.004324,0.692578,0.234859,1.611936,0.048563,0.205959,-0.003568,0.670308,0.224743,1.611808,0.049737,0.082011,-0.003568,0.670308,0.224743,1.611808,0.049737,0.082011,-0.003568,0.670308,0.224743,1.611808,0.049737,0.082011,-0.113586,21.336571,7.153786,51.305435,1.583168,4.824159,,,,,,,1951,2307,2136,2590,2079,1989,,0,,,,0.05,,0.01,0.23,0.65,1.71
270,1,,0.000,0,0,-0.004319,0.692567,0.234883,1.611933,0.048583,0.205949,-0.003365,0.671966,0.224481,1.609273,0.049866,0.061544,-0.003365,0.671966,0.224481,1.609273,0.049866,0.061544,-0.003365,0.671966,0.224481,1.609273,0.049866,0.061544,-0.107101,21.389343,7.145454,51.224747,1.587273,3.620222,,,,,,,1951,2308,2136,2589,2079,1971,,0,270,9.020000,0.0,0.05,60.30,1.21,0.41,0.75,63.69
271,0,,0.000,0,0,-0.004309,0.692572,0.234905,1.611899,0.048604,0.205939,-0.003430,0.671892,0.224200,1.609408,0.049877,0.050024,-0.003430,0.671892,0.224200,1.609408,0.049877,0.050024,-0.003430,0.671892,0.224200,1.609408,0.049877,0.050024,-0.109177,21.386993,7.136497,51.229050,1.587639,2.942575,,,,,,,1951,2308,2136,2589,2080,1962,,0,,,,0.05,,0.01,0.24,0.63,1.77
272,0,,0.000,0,0,-0.004299,0.692581,0.234921,1.611859,0.048626,0.205929,-0.003539,0.671669,0.223929,1.609588,0.049891,0.039510,-0.003539,0.671669,0.223929,1.609588,0.049891,0.039510,-0.003539,0.671669,0.223929,1.609588,0.049891,0.039510,-0.112633,21.379890,7.127892,51.234787,1.588097,2.324107,,,,,,,1951,2308,2136,2589,2080,1953,,0,,,,0.05,,0.01,0.24,0.64,1.76
273,0,,0.000,0,0,-0.004289,0.692587,0.234933,1.611826,0.048647,0.205920,-0.003700,0.671360,0.223706,1.609807,0.049916,0.030333,-0.003700,0.671360,0.223706,1.609807,0.049916,0.030333,-0.003700,0.671360,0.223706,1.609807,0.049916,0.030333,-0.117767,21.370041,7.120789,51.241760,1.588867,1.784271,,,,,,,1951,2308,2136,2589,2080,1945,,0,,,,0.07,,0.01,0.25,0.62,1.84
274,0,,0.000,0,0,-0.004279,0.692590,0.234942,1.611794,0.048668,0.205910,-0.003882,0.671012,0.223566,1.610099,0.049938,0.022706,-0.003882,0.671012,0.223566,1.610099,0.049938,0.022706,-0.003882,0.671012,0.223566,1.610099,0.049938,0.022706,-0.123566,21.358963,7.116318,51.251038,1.589569,1.335636,,,,,,,1951,2308,2135,2590,2080,1938,,0,,,,0.05,,0.01,0.31,0.63,1.78
275,0,,0.000,0,0,-0.004272,0.692588,0.234949,1.611769,0.048690,0.205900,-0.004037,0.670665,0.223514,1.610429,0.049951,0.016640,-0.004037,0.670665,0.223514,1.610429,0.049951,0.016640,-0.004036,0.670665,0.223514,1.610429,0.049951,0.016640,-0.128487,21.347931,7.114670,51.261536,1.589981,0.978833,,,,,,,1951,2307,2135,2590,2080,1933,,0,,,,0.05,,0.01,0.24,0.62,1.66
276,0,,0.000,0,0,-0.004266,0.692582,0.234956,1.611751,0.048711,0.205891,-0.004143,0.670360,0.223549,1.610755,0.049951,0.012036,-0.004143,0.670360,0.223549,1.610755,0.049951,0.012036,-0.004144,0.670360,0.223549,1.610755,0.049951,0.012036,-0.131897,21.338211,7.115784,51.271912,1.590004,0.708016,,,,,,,1951,2307,2135,2590,2080,1929,,0,,,,0.05,,0.01,0.26,0.62,1.70
277,0,,0.000,0,0,-0.004261,0.692572,0.234963,1.611737,0.048732,0.205881,-0.004203,0.670136,0.223636,1.611025,0.049950,0.008718,-0.004203,0.670136,0.223636,1.611025,0.049950,0.008718,-0.004203,0.670136,0.223636,1.611025,0.049950,0.008718,-0.133774,21.331085,7.118568,51.280518,1.589966,0.512851,,,,,,,1951,2307,2136,2590,2080,1926,,0,,,,0.05,,0.01,0.24,0.68,1.73
278,0,,0.000,0,0,-0.004259,0.692559,0.234971,1.611729,0.048753,0.205871,-0.004219,0.670034,0.223729,1.611164,0.049950,0.006485,-0.004219,0.670034,0.223729,1.611164,0.049950,0.006485,-0.004219,0.670034,0.223729,1.611164,0.049950,0.006485,-0.134285,21.327850,7.121506,51.284958,1.589966,0.381485,,,,,,,1951,2307,2136,2590,2080,1924,,0,,,,0.05,,0.01,0.23,0.64,1.67
279,0,,0.000,0,0,-0.004257,0.692545,0.234981,1.611724,0.048773,0.205862,-0.004191,0.670066,0.223802,1.611142,0.049954,0.005133,-0.004191,0.670066,0.223802,1.611142,0.049954,0.005133,-0.004191,0.670066,0.223802,1.611142,0.049954,0.005133,-0.133400,21.328857,7.123840,51.284256,1.590088,0.301925,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.05,,0.01,0.24,0.64,1.71
280,0,,0.000,0,0,-0.004254,0.692532,0.234992,1.611719,0.048793,0.205852,-0.004141,0.670193,0.223852,1.610990,0.049963,0.004457,-0.004141,0.670193,0.223852,1.610990,0.049963,0.004457,-0.004141,0.670193,0.223852,1.610990,0.049963,0.004456,-0.131821,21.332909,7.125427,51.279404,1.590370,0.262147,,,,,,,1951,2307,2136,2590,2080,1922,,0,,,,0.05,,0.01,0.25,0.65,1.95
281,0,,0.000,0,0,-0.004252,0.692520,0.235004,1.611712,0.048813,0.205842,-0.004137,0.670367,0.223877,1.610756,0.049974,0.004297,-0.004137,0.670367,0.223877,1.610756,0.049974,0.004297,-0.004137,0.670367,0.223877,1.610756,0.049974,0.004296,-0.131699,21.338440,7.126236,51.271942,1.590729,0.252735,,,,,,,1951,2307,2136,2590,2080,1922,,0,,,,0.05,,0.01,0.26,0.66,1.89
282,0,,0.000,0,0,-0.004250,0.692512,0.235016,1.611702,0.048832,0.205833,-0.004226,0.670535,0.223874,1.610470,0.049985,0.004485,-0.004226,0.670535,0.223874,1.610470,0.049985,0.004485,-0.004226,0.670535,0.223874,1.610470,0.049985,0.004485,-0.134514,21.343781,7.126144,51.262848,1.591064,0.263804,,,,,,,1951,2307,2136,2590,2080,1922,,0,,,,0.05,,0.01,0.24,0.62,1.75
283,0,,0.000,0,0,-0.004247,0.692505,0.235028,1.611688,0.048852,0.205823,-0.004359,0.670624,0.223883,1.610225,0.049997,0.004849,-0.004359,0.670624,0.223883,1.610225,0.049997,0.004849,-0.004359,0.670624,0.223883,1.610225,0.049997,0.004849,-0.138741,21.346642,7.126427,51.255066,1.591454,0.285208,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.05,,0.01,0.24,0.63,1.73
284,0,,0.000,0,0,-0.004245,0.692499,0.235041,1.611669,0.048872,0.205813,-0.004454,0.670584,0.223937,1.610098,0.050012,0.005242,-0.004454,0.670584,0.223937,1.610098,0.050012,0.005242,-0.004454,0.670584,0.223937,1.610098,0.050012,0.005242,-0.141762,21.345345,7.128128,51.251022,1.591942,0.308371,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.05,,0.01,0.25,0.63,1.72
285,0,,0.000,0,0,-0.004244,0.692495,0.235054,1.611649,0.048891,0.205803,-0.004461,0.670419,0.224030,1.610097,0.050030,0.005541,-0.004461,0.670419,0.224030,1.610097,0.050030,0.005541,-0.004461,0.670419,0.224030,1.610097,0.050030,0.005541,-0.141991,21.340096,7.131088,51.250977,1.592514,0.325966,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.05,,0.01,0.24,0.63,1.75
286,0,,0.000,0,0,-0.004243,0.692488,0.235069,1.611629,0.048910,0.205794,-0.004405,0.670183,0.224126,1.610159,0.050048,0.005649,-0.004405,0.670183,0.224126,1.610159,0.050048,0.005649,-0.004405,0.670183,0.224126,1.610158,0.050048,0.005649,-0.140228,21.332588,7.134140,51.252930,1.593079,0.332281,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.05,,0.01,0.24,0.68,1.76
287,0,,0.000,0,0,-0.004242,0.692478,0.235085,1.611610,0.048930,0.205784,-0.004353,0.669932,0.224202,1.610222,0.050061,0.005541,-0.004353,0.669932,0.224202,1.610222,0.050061,0.005541,-0.004353,0.669932,0.224202,1.610222,0.050061,0.005541,-0.138565,21.324585,7.136574,51.254944,1.593506,0.325931,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.05,,0.01,0.24,0.62,1.66
288,0,,0.000,0,0,-0.004241,0.692466,0.235101,1.611593,0.048949,0.205774,-0.004330,0.669698,0.224272,1.610276,0.050069,0.005281,-0.004330,0.669698,0.224272,1.610276,0.050069,0.005281,-0.004330,0.669698,0.224272,1.610276,0.050069,0.005281,-0.137840,21.317162,7.138809,51.256683,1.593735,0.310662,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.07,,0.01,0.25,0.63,1.85
289,0,,0.000,0,0,-0.004239,0.692450,0.235120,1.611576,0.048968,0.205765,-0.004322,0.669511,0.224344,1.610308,0.050070,0.004973,-0.004322,0.669511,0.224344,1.610308,0.050070,0.004973,-0.004321,0.669511,0.224344,1.610308,0.050070,0.004973,-0.137558,21.311188,7.141090,51.257690,1.593781,0.292545,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.05,,0.01,0.34,0.67,1.89
290,0,,0.000,0,0,-0.004238,0.692432,0.235139,1.611560,0.048987,0.205755,-0.004338,0.669416,0.224393,1.610265,0.050067,0.004705,-0.004338,0.669416,0.224393,1.610265,0.050067,0.004705,-0.004338,0.669416,0.224393,1.610265,0.050067,0.004705,-0.138077,21.308174,7.142654,51.256348,1.593674,0.276751,,,,,,,1951,2307,2136,2590,2080,1923,,0,,,,0.08,,0.01,0.28,0.67,1.82
291,0,,0.000,0,0,-0.004236,0.692414,0.235158,1.611544,0.049005,0.205745,-0.004371,0.669449,0.224405,1.610104,0.050059,0.004536,-0.004371,0.669449,0.224405,1.610104,0.050059,0.004536,-0.004371,0.669449,0.224405,1.610103,0.050059,0.004536,-0.139122,21.309219,7.143021,51.251190,1.593437,0.266796,,,,,,,1951,2307,2136,2590,2080,1922,,0,,,,0.05,,0.01,0.26,0.62,1.88
292,0,,0.000,0,0,-0.004235,0.692396,0.235179,1.611527,0.049023,0.205737,-0.004374,0.669594,0.224418,1.609855,0.050048,0.004478,-0.004374,0.669594,0.224418,1.609855,0.050048,0.004478,-0.004374,0.669594,0.224418,1.609855,0.050048,0.004478,-0.139214,21.313843,7.143448,51.243286,1.593079,0.263399,,,,,,,1951,2307,2136,2589,2080,1922,,0,,,,0.05,,0.01,0.26,0.73,2.07
293,0,,0.000,0,0,-0.004236,0.692380,0.235201,1.611506,0.049041,0.205740,-0.004352,0.669820,0.224479,1.609569,0.050033,0.004501,-0.004352,0.669820,0.224479,1.609569,0.050033,0.004501,-0.004352,0.669820,0.224479,1.609570,0.050033,0.004501,-0.138535,21.321022,7.145378,51.234192,1.592613,0.264788,,,,,,,1951,2307,2136,2589,2080,1922,,0,,,,0.05,,0.01,0.24,0.73,2.01
294,0,,0.000,0,0,-0.004237,0.692369,0.235222,1.611484,0.049057,0.205741,-0.004330,0.670111,0.224593,1.609239,0.050015,0.004548,-0.004330,0.670111,0.224593,1.609239,0.050015,0.004548,-0.004330,0.670111,0.224593,1.609239,0.050015,0.004548,-0.137833,21.330299,7.149033,51.223663,1.592041,0.267517,,,,,,,1951,2307,2136,2589,2080,1922,,0,,,,0.05,,0.01,0.24,0.74,2.03
