monotonic,measured_shoulder_pan,measured_shoulder_lift,measured_elbow_flex,measured_wrist_flex,measured_wrist_roll,measured_gripper,target_shoulder_pan,target_shoulder_lift,target_elbow_flex,target_wrist_flex,target_wrist_roll,target_gripper,hold_reason,settled
23.414,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.447,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.481,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.514,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.547,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.581,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.614,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.648,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.681,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.714,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.748,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.781,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.815,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.848,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.881,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.915,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.948,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
23.982,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.015,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.048,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.082,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.115,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.149,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.182,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.215,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.249,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.282,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.316,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.349,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.382,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.416,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.449,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.483,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.516,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.549,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.583,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.616,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.650,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.683,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.716,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.750,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.783,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.817,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.850,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.883,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.917,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.950,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
24.984,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.017,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.050,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.084,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.117,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.151,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.184,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.217,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.251,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.284,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.318,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.351,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.384,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.418,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.451,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.485,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.518,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.551,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.585,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.618,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.652,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.685,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.718,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.752,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.785,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.818,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.852,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.885,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.919,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.952,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
25.985,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.019,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.052,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.086,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.119,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.152,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.186,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.219,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.253,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.286,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.319,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.353,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.386,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.420,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.453,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.486,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.520,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.553,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.587,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.620,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.653,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.687,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.720,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.754,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.787,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.820,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.854,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.887,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.921,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.954,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
26.987,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.021,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.054,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.088,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.121,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.154,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.188,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.221,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.255,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.288,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.321,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.355,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.388,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.422,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.455,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.488,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.522,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.555,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.588,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.622,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.655,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.689,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.722,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.755,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.789,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.822,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.856,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.889,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.922,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.956,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
27.989,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.023,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.056,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.089,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.123,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.156,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.190,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.223,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.256,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.290,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.323,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.357,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.390,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.423,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.457,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.490,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.524,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.557,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.590,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.624,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.657,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.691,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.724,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.757,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.791,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.824,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.858,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.891,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.924,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.958,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
28.991,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.024,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.058,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.091,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.125,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.158,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.192,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.225,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.258,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.292,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.325,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.358,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.392,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.425,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.459,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.492,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.525,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.559,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.592,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.626,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.659,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.692,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.726,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.759,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.793,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.826,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.859,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.893,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.926,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.960,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
29.993,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.026,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.060,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.093,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.127,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.160,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.193,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.227,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.260,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.294,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.327,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.360,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.394,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.427,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.461,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.494,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.527,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.561,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.594,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.627,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.661,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.694,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.728,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.761,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.794,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.828,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.861,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.895,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.928,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.961,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
30.995,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.028,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.062,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.095,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.128,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.162,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.195,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
31.229,0.055,-90.925,95.405,43.556,-1.099,13.671,0.493,-90.836,91.261,43.644,-1.197,13.534,,0
